Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Sales,Quantity,Discount,Profit,Region,City,Payment_Mode,Year,Month,Month_Name,Quarter,Year_Month,Profit_Margin,Revenue_per_Unit
ORD-007307,2025-01-20,CUST-01995,Diya Iyer,Electronics,Laptops,Laptops - 236,41346.911250000005,1,0.1,3906.45,North,Chandigarh,UPI,2025,1,Jan,1,2025-01,0.09447985065631714,41346.911250000005
ORD-007970,2025-10-13,CUST-01766,Diya Verma,Home & Kitchen,Furniture,Furniture - 778,26349.92,2,0.2,3014.94,West,Pune,Debit Card,2025,10,Oct,4,2025-10,0.11441932271521128,13174.96
ORD-001826,2023-12-16,CUST-01506,Ananya Nair,Fashion,Watches,Watches - 704,1914.95,1,0.0,704.55,North,Chandigarh,Debit Card,2023,12,Dec,4,2023-12,0.3679208334421264,1914.95
ORD-007350,2024-01-25,CUST-01995,Diya Iyer,Electronics,Headphones,Headphones - 270,41346.911250000005,4,0.0,43287.89,North,Delhi,Credit Card,2024,1,Jan,1,2024-01,1.0469437423817238,10336.727812500001
ORD-005262,2024-12-02,CUST-00245,Nikhil Menon,Electronics,Accessories,Accessories - 251,18288.96,1,0.05,454.04,North,Delhi,Debit Card,2024,12,Dec,4,2024-12,0.02482590590170245,18288.96
ORD-004190,2024-02-09,CUST-02143,Aditya Malhotra,Fashion,Footwear,Footwear - 745,3002.95,1,0.0,854.65,South,Kochi,UPI,2024,2,Feb,1,2024-02,0.2846034732513029,3002.95
ORD-010751,2023-07-03,CUST-00160,Simran Malhotra,Electronics,Headphones,Headphones - 648,2446.58,1,0.0,267.05,North,Delhi,UPI,2023,7,Jul,3,2023-07,0.10915236779504452,2446.58
ORD-004234,2023-10-04,CUST-02248,Ayaan Chatterjee,Fashion,Women's Wear,Women's Wear - 373,1341.88,1,0.3,135.41,West,Pune,UPI,2023,10,Oct,4,2023-10,0.10091066265239812,1341.88
ORD-003220,2024-08-19,CUST-00538,Priya Gupta,Home & Kitchen,Furniture,Furniture - 201,18520.54,1,0.1,2294.85,South,Kochi,Credit Card,2024,8,Aug,3,2024-08,0.12390837416187647,18520.54
ORD-005182,2025-05-14,CUST-02252,Tanya Malhotra,Electronics,Cameras,Cameras - 758,23046.75,1,0.15,527.45,East,Patna,Net Banking,2025,5,May,2,2025-05,0.022886090229641925,23046.75
ORD-007786,2025-01-17,CUST-01547,Karan Singh,Books & Stationery,Office Supplies,Office Supplies - 301,1028.52,1,0.15,28.99,South,Bengaluru,UPI,2025,1,Jan,1,2025-01,0.02818613152879866,1028.52
ORD-003545,2024-07-27,CUST-00409,Vivaan Verma,Books & Stationery,Art Supplies,Art Supplies - 745,1420.06,1,0.15,182.68,North,Jaipur,Cash on Delivery,2024,7,Jul,3,2024-07,0.1286424517273918,1420.06
ORD-000246,2025-03-08,CUST-02086,Ananya Kumar,Home & Kitchen,Storage,Storage - 922,24162.52,1,0.2,1007.64,North,Lucknow,UPI,2025,3,Mar,1,2025-03,0.0417026038674774,24162.52
ORD-010661,2024-10-26,CUST-02086,Ananya Kumar,Electronics,Cameras,Cameras - 488,41346.911250000005,1,0.2,-1184.66,North,Lucknow,Credit Card,2024,10,Oct,4,2024-10,-0.028651717000988796,41346.911250000005
ORD-009424,2025-07-17,CUST-00142,Rohan Iyer,Sports & Outdoors,Cycling,Cycling - 730,6537.76,1,0.0,1568.76,East,Kolkata,UPI,2025,7,Jul,3,2025-07,0.23995374562541297,6537.76
ORD-004095,2023-03-01,CUST-00782,Sai Joshi,Electronics,Laptops,Laptops - 117,27620.65,1,0.0,5221.56,North,Delhi,Debit Card,2023,3,Mar,1,2023-03,0.18904551485935342,27620.65
ORD-007600,2025-12-07,CUST-02689,Arjun Kumar,Fashion,Bags,Bags - 665,5002.08,2,0.0,1679.85,North,Chandigarh,UPI,2025,12,Dec,4,2025-12,0.33583029459744745,2501.04
ORD-001179,2025-08-18,CUST-01663,Ishita Malhotra,Electronics,Headphones,Headphones - 253,20044.77,2,0.15,1029.94,South,Hyderabad,UPI,2025,8,Aug,3,2025-08,0.05138198143455874,10022.385
ORD-011814,2024-03-21,CUST-02360,Diya Gupta,Beauty & Personal Care,Haircare,Haircare - 789,2203.01,1,0.15,504.76,South,Chennai,Credit Card,2024,3,Mar,1,2024-03,0.22912288187525248,2203.01
ORD-000648,2023-11-25,CUST-01765,Arjun Verma,Fashion,Footwear,Footwear - 796,4941.04,1,0.0,1573.25,South,Chennai,Credit Card,2023,11,Nov,4,2023-11,0.3184046273658987,4941.04
ORD-007769,2023-06-30,CUST-03120,Tanya Kumar,Electronics,Cameras,Cameras - 394,36227.93,1,0.05,2386.34,North,Lucknow,UPI,2023,6,Jun,2,2023-06,0.06587017254367004,36227.93
ORD-006347,2024-10-30,CUST-02985,Arjun Verma,Beauty & Personal Care,Haircare,Haircare - 190,3104.13,1,0.2,531.43,West,Pune,UPI,2024,10,Oct,4,2024-10,0.17120094841388728,3104.13
ORD-003874,2023-07-26,CUST-01022,Karan Bose,Books & Stationery,Art Supplies,Art Supplies - 481,1313.2,1,0.05,149.27,East,Bhubaneswar,UPI,2023,7,Jul,3,2023-07,0.1136689003959793,1313.2
ORD-011587,2025-12-05,CUST-01302,Nikhil Menon,Home & Kitchen,Storage,Storage - 681,14980.65,1,0.0,2684.67,East,Bhubaneswar,Debit Card,2025,12,Dec,4,2025-12,0.1792091798419962,14980.65
ORD-004334,2025-11-20,CUST-00455,Ananya Verma,Home & Kitchen,Cookware,Cookware - 483,27280.87,3,0.05,6139.71,West,Ahmedabad,UPI,2025,11,Nov,4,2025-11,0.22505550592778018,9093.623333333333
ORD-007580,2024-12-26,CUST-01302,Nikhil Menon,Fashion,Women's Wear,Women's Wear - 554,420.58,1,0.2,69.28,West,Pune,Debit Card,2024,12,Dec,4,2024-12,0.1647249037044082,420.58
ORD-001003,2025-12-28,CUST-00550,Aarav Reddy,Electronics,Accessories,Accessories - 652,12062.16,1,0.15,7.48,West,Pune,UPI,2025,12,Dec,4,2025-12,0.0006201211060042315,12062.16
ORD-001140,2024-12-23,CUST-02224,Ayaan Singh,Home & Kitchen,Storage,Storage - 835,16566.06,1,0.2,-351.13,West,Mumbai,Debit Card,2024,12,Dec,4,2024-12,-0.02119574600116141,16566.06
ORD-009432,2025-04-14,CUST-00827,Vivaan Menon,Fashion,Men's Wear,Men's Wear - 574,4907.92,1,0.15,1006.01,East,Kolkata,Credit Card,2025,4,Apr,2,2025-04,0.20497685373844723,4907.92
ORD-000519,2025-05-24,CUST-00596,Diya Kumar,Home & Kitchen,Cookware,Cookware - 453,1286.29,1,0.15,86.7,West,Mumbai,UPI,2025,5,May,2,2025-05,0.06740315169984996,1286.29
ORD-002956,2024-06-02,CUST-03100,Vihaan Gupta,Electronics,Cameras,Cameras - 224,41346.911250000005,1,0.0,34.71,South,Kochi,Debit Card,2024,6,Jun,2,2024-06,0.0008394822962743075,41346.911250000005
ORD-006903,2024-09-27,CUST-00862,Sneha Bose,Home & Kitchen,Storage,Storage - 958,8994.14,1,0.0,2063.23,East,Kolkata,Cash on Delivery,2024,9,Sep,3,2024-09,0.22939714080501306,8994.14
ORD-006914,2024-04-04,CUST-02699,Simran Reddy,Electronics,Accessories,Accessories - 295,22210.58,1,0.0,3655.77,North,Delhi,Debit Card,2024,4,Apr,2,2024-04,0.1645958817824658,22210.58
ORD-010114,2024-12-04,CUST-01611,Rohan Kumar,Beauty & Personal Care,Skincare,Skincare - 499,1752.22,1,0.0,740.3,South,Chennai,UPI,2024,12,Dec,4,2024-12,0.422492609375535,1752.22
ORD-000701,2023-06-05,CUST-00300,Sneha Chatterjee,Beauty & Personal Care,Makeup,Makeup - 605,229.06,1,0.2,49.24,North,Delhi,UPI,2023,6,Jun,2,2023-06,0.21496551121976776,229.06
ORD-001370,2025-05-11,CUST-00418,Pooja Malhotra,Fashion,Women's Wear,Women's Wear - 396,15003.79,3,0.3,769.96,West,Ahmedabad,Debit Card,2025,5,May,2,2025-05,0.051317700394367026,5001.263333333333
ORD-000840,2025-10-09,CUST-02446,Pooja Menon,Sports & Outdoors,Camping,Camping - 603,10231.2,1,0.15,281.22,South,Chennai,Credit Card,2025,10,Oct,4,2025-10,0.027486511846117757,10231.2
ORD-000462,2025-06-18,CUST-02086,Ananya Kumar,Home & Kitchen,Decor,Decor - 399,17050.96,1,0.0,3183.72,North,Delhi,UPI,2025,6,Jun,2,2025-06,0.18671793259734348,17050.96
ORD-009610,2023-12-17,CUST-03158,Pooja Sharma,Fashion,Women's Wear,Women's Wear - 251,41346.911250000005,1,0.0,754.47,South,Hyderabad,Credit Card,2023,12,Dec,4,2023-12,0.018247312246328917,41346.911250000005
ORD-003091,2024-02-24,CUST-01908,Diya Verma,Fashion,Footwear,Footwear - 759,936.53,1,0.05,257.75,East,Kolkata,Credit Card,2024,2,Feb,1,2024-02,0.27521809231951994,936.53
ORD-002517,2024-10-16,CUST-02086,Ananya Kumar,Beauty & Personal Care,Skincare,Skincare - 964,1268.26,1,0.0,270.46,North,Chandigarh,UPI,2024,10,Oct,4,2024-10,0.21325280305300173,1268.26
ORD-000725,2023-01-07,CUST-00775,Priya Sharma,Sports & Outdoors,Cycling,Cycling - 839,14681.44,1,0.1,2445.81,South,Bengaluru,Net Banking,2023,1,Jan,1,2023-01,0.1665919691801349,14681.44
ORD-004964,2025-05-18,CUST-01535,Vihaan Verma,Sports & Outdoors,Sportswear,Sportswear - 830,8823.02,1,0.0,1987.71,South,Hyderabad,Cash on Delivery,2025,5,May,2,2025-05,0.22528680655829864,8823.02
ORD-011335,2023-11-23,CUST-00535,Ananya Sharma,Beauty & Personal Care,Grooming,Grooming - 345,1625.32,1,0.0,701.38,East,Guwahati,UPI,2023,11,Nov,4,2023-11,0.43153348263726526,1625.32
ORD-003465,2024-10-13,CUST-01240,Vivaan Gupta,Home & Kitchen,Cookware,Cookware - 413,13871.54,1,0.05,2731.79,East,Guwahati,Credit Card,2024,10,Oct,4,2024-10,0.196934875291424,13871.54
ORD-000015,2025-06-17,CUST-02444,Rohan Nair,Electronics,Smartphones,Smartphones - 571,12783.24,1,0.05,1702.48,East,Guwahati,Cash on Delivery,2025,6,Jun,2,2025-06,0.13318063339184746,12783.24
ORD-002334,2023-03-17,CUST-01995,Diya Iyer,Home & Kitchen,Cookware,Cookware - 755,22115.13,1,0.0,5377.12,North,Chandigarh,UPI,2023,3,Mar,1,2023-03,0.24314213843644597,22115.13
ORD-009366,2024-03-08,CUST-00873,Sai Das,Home & Kitchen,Appliances,Appliances - 356,7771.86,1,0.0,1565.18,North,Chandigarh,Credit Card,2024,3,Mar,1,2024-03,0.20139065809214268,7771.86
ORD-005333,2023-01-29,CUST-02284,Rohan Bose,Sports & Outdoors,Cycling,Cycling - 315,4275.83,1,0.1,530.31,South,Hyderabad,UPI,2023,1,Jan,1,2023-01,0.12402504309104898,4275.83
ORD-001276,2024-11-08,CUST-00863,Kavya Malhotra,Sports & Outdoors,Camping,Camping - 844,4291.34,1,0.05,727.52,South,Hyderabad,Credit Card,2024,11,Nov,4,2024-11,0.16953212749397623,4291.34
ORD-002789,2024-08-07,CUST-02639,Sai Kapoor,Beauty & Personal Care,Skincare,Skincare - 147,1553.38,1,0.1,492.84,South,Bengaluru,UPI,2024,8,Aug,3,2024-08,0.3172694382572197,1553.38
ORD-010226,2023-09-11,CUST-00096,Rohan Chatterjee,Fashion,Watches,Watches - 914,3462.66,1,0.1,911.67,North,Delhi,UPI,2023,9,Sep,3,2023-09,0.26328602866004747,3462.66
ORD-001409,2024-10-18,CUST-00328,Meera Nair,Electronics,Smartphones,Smartphones - 310,32058.12,1,0.0,2281.7,South,Hyderabad,Credit Card,2024,10,Oct,4,2024-10,0.07117385548497542,32058.12
ORD-006875,2023-11-20,CUST-00164,Sai Sharma,Home & Kitchen,Furniture,Furniture - 258,4579.61,1,0.1,558.67,South,Hyderabad,UPI,2023,11,Nov,4,2023-11,0.12199073720251288,4579.61
ORD-000745,2024-05-27,CUST-02311,Riya Das,Fashion,Watches,Watches - 160,2546.12,1,0.1,387.33,West,Mumbai,Debit Card,2024,5,May,2,2024-05,0.1521255871679261,2546.12
ORD-009195,2023-10-26,CUST-01992,Rohan Chatterjee,Home & Kitchen,Storage,Storage - 110,6306.57,3,0.15,244.01,North,Chandigarh,UPI,2023,10,Oct,4,2023-10,0.03869139643260917,2102.19
ORD-005059,2024-01-10,CUST-01017,Aditya Chatterjee,Home & Kitchen,Cookware,Cookware - 330,41252.44,2,0.1,6330.37,West,Ahmedabad,Debit Card,2024,1,Jan,1,2024-01,0.15345443808899545,20626.22
ORD-008317,2025-05-28,CUST-01254,Priya Menon,Books & Stationery,Non-Fiction,Non-Fiction - 874,448.39,1,0.0,57.45,West,Pune,Debit Card,2025,5,May,2,2025-05,0.12812506969379336,448.39
ORD-008498,2025-05-15,CUST-02475,Reyansh Patel,Electronics,Smartphones,Smartphones - 778,41346.911250000005,1,0.05,6785.23,East,Bhubaneswar,Net Banking,2025,5,May,2,2025-05,0.16410488219963465,41346.911250000005
ORD-002311,2024-12-01,CUST-00354,Aarav Menon,Fashion,Watches,Watches - 365,1880.27,1,0.05,525.39,South,Chennai,Net Banking,2024,12,Dec,4,2024-12,0.27942263611077134,1880.27
ORD-007900,2025-06-09,CUST-02020,Ayaan Patel,Electronics,Accessories,Accessories - 821,35856.44,1,0.2,-1412.71,North,Delhi,Credit Card,2025,6,Jun,2,2025-06,-0.03939905913693607,35856.44
ORD-003822,2025-10-09,CUST-01567,Nikhil Verma,Home & Kitchen,Cookware,Cookware - 153,11653.76,1,0.0,2941.5,North,Jaipur,Net Banking,2025,10,Oct,4,2025-10,0.2524078065791641,11653.76
ORD-005981,2023-08-09,CUST-00818,Diya Nair,Electronics,Laptops,Laptops - 980,12402.12,1,0.15,267.68,West,Mumbai,Credit Card,2023,8,Aug,3,2023-08,0.021583406707885427,12402.12
ORD-008150,2025-10-18,CUST-00448,Karan Menon,Sports & Outdoors,Camping,Camping - 351,1088.36,1,0.15,110.1,South,Hyderabad,Cash on Delivery,2025,10,Oct,4,2025-10,0.10116138042559447,1088.36
ORD-002964,2024-11-17,CUST-01626,Ananya Bose,Electronics,Headphones,Headphones - 969,41346.911250000005,1,0.05,5589.32,North,Delhi,Credit Card,2024,11,Nov,4,2024-11,0.13518107715966327,41346.911250000005
ORD-002911,2024-05-07,CUST-01523,Arjun Joshi,Fashion,Footwear,Footwear - 653,3748.73,1,0.05,1360.67,North,Delhi,Credit Card,2024,5,May,2,2024-05,0.3629682585835737,3748.73
ORD-006898,2024-10-12,CUST-01607,Ananya Das,Electronics,Cameras,Cameras - 518,22264.31,3,0.05,2596.25,West,Mumbai,Net Banking,2024,10,Oct,4,2024-10,0.11661039574098635,7421.436666666667
ORD-006609,2025-01-16,CUST-01284,Aman Chatterjee,Electronics,Accessories,Accessories - 600,24030.74,1,0.1,3073.99,North,Chandigarh,UPI,2025,1,Jan,1,2025-01,0.12791907365316255,24030.74
ORD-008666,2024-09-27,CUST-01807,Riya Verma,Home & Kitchen,Furniture,Furniture - 963,21989.63,1,0.1,3727.91,North,Chandigarh,UPI,2024,9,Sep,3,2024-09,0.16953036499477253,21989.63
ORD-001672,2023-05-08,CUST-01990,Meera Gupta,Fashion,Bags,Bags - 125,940.45,1,0.0,291.91,North,Delhi,Debit Card,2023,5,May,2,2023-05,0.310393960338136,940.45
ORD-007394,2025-02-20,CUST-00537,Nikhil Nair,Fashion,Men's Wear,Men's Wear - 723,969.93,1,0.3,96.29,South,Chennai,Cash on Delivery,2025,2,Feb,1,2025-02,0.09927520542719578,969.93
ORD-007697,2024-04-29,CUST-01216,Vihaan Nair,Beauty & Personal Care,Grooming,Grooming - 969,2873.61,1,0.15,680.23,South,Chennai,UPI,2024,4,Apr,2,2024-04,0.23671618626048768,2873.61
ORD-010703,2025-01-02,CUST-01673,Kavya Malhotra,Books & Stationery,Fiction,Fiction - 645,2336.37,1,0.1,186.23,West,Pune,Cash on Delivery,2025,1,Jan,1,2025-01,0.07970912141484439,2336.37
ORD-006158,2025-02-16,CUST-02801,Ananya Das,Books & Stationery,Office Supplies,Office Supplies - 197,1287.29,1,0.2,58.19,East,Unknown,Cash on Delivery,2025,2,Feb,1,2025-02,0.04520348950120019,1287.29
ORD-003690,2024-10-10,CUST-01486,Riya Sharma,Home & Kitchen,Storage,Storage - 632,22204.97,1,0.15,1202.95,East,Unknown,Credit Card,2024,10,Oct,4,2024-10,0.05417480861266644,22204.97
ORD-006176,2024-12-25,CUST-02630,Rohan Singh,Home & Kitchen,Cookware,Cookware - 651,14808.74,1,0.1,2355.2,West,Surat,Cash on Delivery,2024,12,Dec,4,2024-12,0.1590412148501493,14808.74
ORD-004699,2023-11-26,CUST-00069,Riya Sharma,Home & Kitchen,Storage,Storage - 783,1432.3,1,0.0,346.08,South,Hyderabad,UPI,2023,11,Nov,4,2023-11,0.24162535781609998,1432.3
ORD-005382,2024-10-18,CUST-00723,Vihaan Sharma,Home & Kitchen,Appliances,Appliances - 625,19217.71,1,0.05,4384.87,South,Chennai,UPI,2024,10,Oct,4,2024-10,0.22816818445069678,19217.71
ORD-004891,2024-11-30,CUST-00140,Vivaan Verma,Sports & Outdoors,Sportswear,Sportswear - 628,1900.47,1,0.0,275.99,South,Hyderabad,Credit Card,2024,11,Nov,4,2024-11,0.145221971407073,1900.47
ORD-003004,2023-11-12,CUST-01995,Diya Iyer,Fashion,Watches,Watches - 681,1857.55,1,0.0,565.04,North,Chandigarh,UPI,2023,11,Nov,4,2023-11,0.30418562084466094,1857.55
ORD-001214,2024-04-26,CUST-00164,Sai Sharma,Home & Kitchen,Storage,Storage - 419,24621.55,1,0.2,1464.77,South,Kochi,UPI,2024,4,Apr,2,2024-04,0.059491380518285814,24621.55
ORD-007925,2024-01-11,CUST-02252,Tanya Malhotra,Home & Kitchen,Decor,Decor - 132,10605.66,1,0.1,1405.31,East,Kolkata,UPI,2024,1,Jan,1,2024-01,0.13250566207100736,10605.66
ORD-000215,2023-02-17,CUST-01036,Arjun Chatterjee,Fashion,Footwear,Footwear - 177,1199.1,1,0.05,314.69,West,Mumbai,UPI,2023,2,Feb,1,2023-02,0.26243849553832044,1199.1
ORD-004394,2023-03-12,CUST-02322,Simran Verma,Fashion,Women's Wear,Women's Wear - 392,10997.98,3,0.2,1203.28,South,Hyderabad,Credit Card,2023,3,Mar,1,2023-03,0.10940918241349776,3665.9933333333333
ORD-005336,2023-10-15,CUST-02843,Meera Iyer,Sports & Outdoors,Yoga,Yoga - 114,3492.98,1,0.05,711.88,West,Surat,Credit Card,2023,10,Oct,4,2023-10,0.20380305641601154,3492.98
ORD-002143,2024-07-13,CUST-00501,Aman Bose,Books & Stationery,Art Supplies,Art Supplies - 709,539.55,2,0.05,13.24,South,Chennai,UPI,2024,7,Jul,3,2024-07,0.024538967658233716,269.775
ORD-005051,2025-10-31,CUST-00677,Priya Joshi,Electronics,Laptops,Laptops - 681,7686.24,1,0.05,910.31,South,Bengaluru,Net Banking,2025,10,Oct,4,2025-10,0.11843372051874518,7686.24
ORD-001454,2025-12-06,CUST-00796,Karan Patel,Electronics,Cameras,Cameras - 351,24210.04,1,0.15,267.19,East,Bhubaneswar,Debit Card,2025,12,Dec,4,2025-12,0.011036330381940716,24210.04
ORD-008491,2024-09-10,CUST-02207,Ananya Bose,Home & Kitchen,Cookware,Cookware - 917,21618.84,2,0.1,3460.68,West,Mumbai,UPI,2024,9,Sep,3,2024-09,0.16007704391169922,10809.42
ORD-000968,2023-11-08,CUST-00896,Riya Joshi,Sports & Outdoors,Yoga,Yoga - 706,2040.53,1,0.0,472.33,West,Mumbai,UPI,2023,11,Nov,4,2023-11,0.2314741758268685,2040.53
ORD-010557,2023-01-16,CUST-02358,Aarav Nair,Fashion,Watches,Watches - 772,4583.83,1,0.2,616.27,West,Pune,UPI,2023,1,Jan,1,2023-01,0.13444434021331506,4583.83
ORD-007901,2025-12-27,CUST-03034,Diya Singh,Home & Kitchen,Appliances,Appliances - 743,8750.21,1,0.2,40.07,North,Jaipur,UPI,2025,12,Dec,4,2025-12,0.004579318667780545,8750.21
ORD-006823,2025-11-25,CUST-01302,Nikhil Menon,Electronics,Accessories,Accessories - 731,36423.89,1,0.2,-2719.1,West,Surat,UPI,2025,11,Nov,4,2025-11,-0.07465155424091166,36423.89
ORD-004282,2023-01-19,CUST-02203,Reyansh Joshi,Fashion,Bags,Bags - 878,11020.41,3,0.05,2777.82,South,Hyderabad,Cash on Delivery,2023,1,Jan,1,2023-01,0.2520614024342107,3673.47
ORD-003470,2025-10-20,CUST-00770,Rohan Menon,Fashion,Bags,Bags - 742,3742.37,1,0.0,1389.15,East,Patna,Cash on Delivery,2025,10,Oct,4,2025-10,0.37119525861953795,3742.37
ORD-002488,2024-01-18,CUST-00959,Reyansh Iyer,Beauty & Personal Care,Skincare,Skincare - 676,473.2,1,0.1,112.63,South,Chennai,Credit Card,2024,1,Jan,1,2024-01,0.23801775147928994,473.2
ORD-005047,2025-01-05,CUST-00239,Pooja Sharma,Sports & Outdoors,Cycling,Cycling - 435,2573.34,1,0.3,-298.39,South,Kochi,UPI,2025,1,Jan,1,2025-01,-0.11595436281253156,2573.34
ORD-003015,2023-11-13,CUST-01407,Arjun Das,Electronics,Smartphones,Smartphones - 981,4581.02,1,0.1,-20.92,West,Mumbai,Credit Card,2023,11,Nov,4,2023-11,-0.004566668558530633,4581.02
ORD-001414,2025-12-06,CUST-02252,Tanya Malhotra,Beauty & Personal Care,Grooming,Grooming - 930,2773.01,1,0.05,950.94,East,Patna,UPI,2025,12,Dec,4,2025-12,0.34292699990263287,2773.01
ORD-002597,2025-05-31,CUST-02086,Ananya Kumar,Beauty & Personal Care,Grooming,Grooming - 146,1272.88,1,0.1,416.67,North,Lucknow,Debit Card,2025,5,May,2,2025-05,0.32734429011375776,1272.88
ORD-006436,2025-09-03,CUST-01962,Priya Reddy,Fashion,Watches,Watches - 102,2478.38,1,0.0,827.93,South,Kochi,UPI,2025,9,Sep,3,2025-09,0.3340609591749449,2478.38
ORD-005063,2024-01-20,CUST-02150,Aarav Verma,Fashion,Women's Wear,Women's Wear - 454,7083.84,2,0.15,1358.02,West,Pune,Cash on Delivery,2024,1,Jan,1,2024-01,0.19170675791661018,3541.92
ORD-010194,2025-10-07,CUST-02552,Sai Iyer,Fashion,Bags,Bags - 373,1391.89,1,0.15,227.25,West,Mumbai,Cash on Delivery,2025,10,Oct,4,2025-10,0.16326721220786125,1391.89
ORD-009972,2025-01-22,CUST-00317,Ishita Reddy,Beauty & Personal Care,Grooming,Grooming - 441,2544.78,1,0.0,925.18,North,Lucknow,UPI,2025,1,Jan,1,2025-01,0.363559914805995,2544.78
ORD-002233,2023-01-23,CUST-03169,Kavya Verma,Electronics,Accessories,Accessories - 372,20791.36,1,0.1,750.25,North,Chandigarh,Cash on Delivery,2023,1,Jan,1,2023-01,0.036084700567928216,20791.36
ORD-007052,2024-12-24,CUST-02723,Reyansh Patel,Books & Stationery,Office Supplies,Office Supplies - 518,1918.36,1,0.0,311.75,West,Mumbai,UPI,2024,12,Dec,4,2024-12,0.16250860109677018,1918.36
ORD-005401,2024-04-04,CUST-01995,Diya Iyer,Electronics,Accessories,Accessories - 682,13515.8,1,0.2,-804.0,West,Mumbai,UPI,2024,4,Apr,2,2024-04,-0.05948593497980142,13515.8
ORD-008577,2024-06-10,CUST-01014,Riya Das,Books & Stationery,Non-Fiction,Non-Fiction - 239,1113.81,1,0.0,223.17,North,Delhi,UPI,2024,6,Jun,2,2024-06,0.2003663102324454,1113.81
ORD-008709,2023-12-16,CUST-02988,Tanya Nair,Electronics,Laptops,Laptops - 560,31531.85,1,0.0,2491.76,North,Chandigarh,Cash on Delivery,2023,12,Dec,4,2023-12,0.0790235904331652,31531.85
ORD-011986,2025-05-23,CUST-00464,Kavya Kumar,Fashion,Men's Wear,Men's Wear - 547,1816.14,1,0.15,440.65,North,Delhi,UPI,2025,5,May,2,2025-05,0.24262997346019577,1816.14
ORD-006135,2025-11-04,CUST-00179,Vihaan Joshi,Fashion,Watches,Watches - 712,5887.14,1,0.05,1690.49,South,Hyderabad,UPI,2025,11,Nov,4,2025-11,0.2871496176411636,5887.14
ORD-002418,2024-12-31,CUST-02710,Meera Chatterjee,Fashion,Bags,Bags - 966,10730.76,3,0.05,3541.68,East,Patna,UPI,2024,12,Dec,4,2024-12,0.3300493161714548,3576.92
ORD-010085,2024-10-20,CUST-01267,Simran Gupta,Books & Stationery,Non-Fiction,Non-Fiction - 521,2393.13,1,0.0,403.69,South,Kochi,Credit Card,2024,10,Oct,4,2024-10,0.16868703329948645,2393.13
ORD-001359,2023-02-18,CUST-01658,Diya Kapoor,Electronics,Cameras,Cameras - 815,30579.19,1,0.0,5948.5,South,Hyderabad,Net Banking,2023,2,Feb,1,2023-02,0.19452771639798178,30579.19
ORD-009460,2025-10-04,CUST-02827,Vivaan Iyer,Books & Stationery,Fiction,Fiction - 107,7409.57,3,0.1,341.73,East,Guwahati,Debit Card,2025,10,Oct,4,2025-10,0.04612008524111386,2469.8566666666666
ORD-006054,2023-12-19,CUST-02015,Rohan Reddy,Home & Kitchen,Furniture,Furniture - 321,21290.59,1,0.0,5024.09,West,Surat,Cash on Delivery,2023,12,Dec,4,2023-12,0.2359770208340868,21290.59
ORD-011134,2024-08-01,CUST-01673,Kavya Malhotra,Home & Kitchen,Appliances,Appliances - 672,7773.53,1,0.15,1206.5,West,Surat,UPI,2024,8,Aug,3,2024-08,0.15520619332529753,7773.53
ORD-000051,2025-07-05,CUST-02638,Riya Singh,Books & Stationery,Art Supplies,Art Supplies - 370,798.83,1,0.15,102.66,North,Delhi,UPI,2025,7,Jul,3,2025-07,0.12851295018965236,798.83
ORD-000484,2025-05-24,CUST-02766,Riya Das,Electronics,Cameras,Cameras - 466,31083.3,1,0.1,1858.48,East,Bhubaneswar,Credit Card,2025,5,May,2,2025-05,0.05979030540515325,31083.3
ORD-009593,2023-10-13,CUST-00271,Karan Sharma,Fashion,Men's Wear,Men's Wear - 171,3988.29,3,0.0,1286.41,South,Kochi,Debit Card,2023,10,Oct,4,2023-10,0.32254675562709834,1329.43
ORD-011600,2024-05-13,CUST-02929,Priya Patel,Books & Stationery,Academic,Academic - 624,370.32,1,0.15,6.67,West,Mumbai,Credit Card,2024,5,May,2,2024-05,0.01801144955713977,370.32
ORD-010239,2024-05-12,CUST-02489,Meera Verma,Beauty & Personal Care,Haircare,Haircare - 962,920.99,1,0.2,272.77,North,Jaipur,UPI,2024,5,May,2,2024-05,0.2961704253032063,920.99
ORD-010571,2024-04-20,CUST-00464,Kavya Kumar,Beauty & Personal Care,Haircare,Haircare - 774,2043.8,1,0.0,713.93,West,Ahmedabad,Credit Card,2024,4,Apr,2,2024-04,0.349315001467854,2043.8
ORD-006924,2023-02-07,CUST-00596,Diya Kumar,Electronics,Headphones,Headphones - 709,39271.83,1,0.1,-309.73,West,Surat,Cash on Delivery,2023,2,Feb,1,2023-02,-0.00788682371053246,39271.83
